Cycle 3,Sample School,Sample School,Sample School,Sample School,Sample School
Date,Grade,Class,Diner,Quantity,Meal
01-Nov-24,Grade 5,45example,10c86a09,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,26f781a2,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,c04eb504,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45example,d860e233,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,00291ee1,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45example,7fcae466,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45example,b7e90bb2,1,Mini Cheese Pizza with Vegetables
04-Nov-24,Grade 4,45example,a26bbb64,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45example,27cd9d41,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45example,7fd1c597,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,45example,b3e1b267,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 4,45example,49ad843d,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 5,45example,8718dad6,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,626882fd,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,10c86a09,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,26f781a2,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,c04eb504,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,d860e233,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,00291ee1,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,7fcae466,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,b7e90bb2,1,Pasta with Tomato Beef Sauce
05-Nov-24,Grade 4,45example,a26bbb64,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45example,27cd9d41,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45example,7fd1c597,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 4,45example,b3e1b267,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 4,45example,49ad843d,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 5,45example,8718dad6,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,626882fd,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,26f781a2,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,c04eb504,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,00291ee1,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,7fcae466,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,b7e90bb2,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
06-Nov-24,Grade 4,45example,a26bbb64,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45example,7fd1c597,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 4,45example,49ad843d,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,8718dad6,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,626882fd,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,26f781a2,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,c04eb504,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,00291ee1,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,7fcae466,1,Cheesy Bean Burrito in Tortilla with Vegetables
07-Nov-24,Grade 4,45example,a26bbb64,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 4,45example,27cd9d41,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45example,7fd1c597,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 4,45example,49ad843d,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 5,45example,8718dad6,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 5,45example,626882fd,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,26f781a2,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 5,45example,c04eb504,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,d860e233,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,00291ee1,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,7fcae466,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
08-Nov-24,Grade 4,45example,a26bbb64,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45example,27cd9d41,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45example,7fd1c597,1,Chicken Ranch Wrap
08-Nov-24,Grade 4,45example,49ad843d,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 5,45example,8718dad6,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,626882fd,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,26f781a2,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,c04eb504,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,00291ee1,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,7fcae466,1,Chicken Ranch Wrap
28-Oct-24,Grade 4,45example,137bc6a6,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45example,77258772,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45example,9268552f,1,Macaroni and Cheese with Vegetables
28-Oct-24,Grade 5,45example,4400a59c,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 5,45example,7dde98d4,1,Macaroni and Cheese with Beef and Vegetables
29-Oct-24,Grade 4,45example,137bc6a6,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,9268552f,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,4400a59c,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Grade 5,45example,7dde98d4,1,Soft Chicken Taco with Cheese and Vegetables
30-Oct-24,Grade 4,45example,137bc6a6,1,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Grade 5,45example,9268552f,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,4400a59c,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,7dde98d4,1,Baked Potato with Beef Chilli and Vegetables
31-Oct-24,Grade 4,45example,137bc6a6,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45example,77258772,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45example,9268552f,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 5,45example,4400a59c,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,7dde98d4,1,Omelet English Muffin with Fruit
01-Nov-24,Grade 4,45example,137bc6a6,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,77258772,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,9268552f,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,4400a59c,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 5,45example,7dde98d4,1,Mini Veggie Pizza with Vegetables and Fruit
04-Nov-24,Grade 4,45example,137bc6a6,1,Pasta with Tomato Lentil Sauce
04-Nov-24,Grade 5,45example,77258772,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,9268552f,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,7dde98d4,1,Pasta with Tomato Beef Sauce
05-Nov-24,Grade 4,45example,137bc6a6,1,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 5,45example,9268552f,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 5,45example,7dde98d4,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
06-Nov-24,Grade 4,45example,137bc6a6,1,Black Bean Burrito Bowl
06-Nov-24,Grade 5,45example,9268552f,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 5,45example,7dde98d4,1,Cheesy Bean Burrito in Tortilla with Vegetables
07-Nov-24,Grade 4,45example,137bc6a6,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,77258772,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,9268552f,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 5,45example,4400a59c,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 5,45example,7dde98d4,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
08-Nov-24,Grade 4,45example,137bc6a6,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,77258772,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,9268552f,1,Chicken Ranch Wrap
28-Oct-24,Pre-Primary,PPTeacher,4fbd7c08,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,c2b76696,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Pre-Primary,PPTeacher,7aa70dbe,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Pre-Primary,PPTeacher,6a69e032,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Pre-Primary,PPTeacher,eaaf7acf,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,433aa460,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,365ca8cf,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,39153e9a,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,13603a8e,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,6181238a,1,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,06d491ae,1,Macaroni and Cheese with Beef and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,f99849b9,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,4fbd7c08,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,c2b76696,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,6a69e032,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,433aa460,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,365ca8cf,1,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,Pre-Primary,PPTeacher,39153e9a,1,Soft Chicken Taco with Cheese and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,4fbd7c08,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,c2b76696,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,7aa70dbe,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,6a69e032,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,433aa460,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,365ca8cf,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,39153e9a,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,06d491ae,1,Baked Potato with Beef Chilli and Vegetables
31-Oct-24,Pre-Primary,PPTeacher,4fbd7c08,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,c2b76696,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,eddb383e,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,6a69e032,1,Omelet English Muffin with Fruit
31-Oct-24,Pre-Primary,PPTeacher,eaaf7acf,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,365ca8cf,1,Omelet English Muffin with Fruit
31-Oct-24,Pre-Primary,PPTeacher,39153e9a,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,6181238a,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,06d491ae,1,Omelet English Muffin with Fruit
01-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,7aa70dbe,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Pre-Primary,PPTeacher,eaaf7acf,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,39153e9a,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Pre-Primary,PPTeacher,13603a8e,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,6181238a,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,06d491ae,1,Mini Cheese Pizza with Vegetables
04-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,7aa70dbe,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,e1928217,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,eaaf7acf,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,39153e9a,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,13603a8e,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,6181238a,1,Pasta with Tomato Beef Sauce
04-Nov-24,Pre-Primary,PPTeacher,06d491ae,1,Pasta with Tomato Beef Sauce
05-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Pre-Primary,PPTeacher,39153e9a,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
06-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Black Bean Burrito Bowl
06-Nov-24,Pre-Primary,PPTeacher,7aa70dbe,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,e1928217,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,39153e9a,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Pre-Primary,PPTeacher,6181238a,1,Black Bean Burrito Bowl
06-Nov-24,Pre-Primary,PPTeacher,06d491ae,1,Cheesy Bean Burrito in Tortilla with Vegetables
07-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Pre-Primary,PPTeacher,06d491ae,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
08-Nov-24,Pre-Primary,PPTeacher,4fbd7c08,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,c2b76696,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,7aa70dbe,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,6a69e032,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,e1928217,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,eaaf7acf,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,433aa460,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,365ca8cf,1,Chicken Ranch Wrap
08-Nov-24,Pre-Primary,PPTeacher,39153e9a,1,Chicken Ranch Wrap
28-Oct-24,,Office,9a4624bf,6,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,,Office,9a4624bf,21,Macaroni and Cheese with Vegetables
28-Oct-24,Pre-Primary,PPTeacher,f99849b9,1,Macaroni and Cheese with Beef and Vegetables
28-Oct-24,Grade 1,2Example,26498fd2,1,Macaroni and Cheese with Beef and Vegetables
29-Oct-24,,Office,9a4624bf,20,Soft Chicken Taco with Cheese and Vegetables
29-Oct-24,,Office,9a4624bf,5,Soft Shell Black Bean Tacos with Cheese and Vegetables
30-Oct-24,,Office,9a4624bf,20,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,,Office,9a4624bf,5,Baked Potato with Bean Chili Toppings and Vegetables
30-Oct-24,Pre-Primary,PPTeacher,f99849b9,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 1,2Example,26498fd2,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 2,2Example,56243d66,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 4,34Example,5c88fdd3,1,Baked Potato with Beef Chilli and Vegetables
30-Oct-24,Grade 5,45example,f3126e9b,1,Baked Potato with Beef Chilli and Vegetables
31-Oct-24,,Office,9a4624bf,5,Omelet English Muffin with Fruit
31-Oct-24,,Office,9a4624bf,22,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Pre-Primary,PPTeacher,f99849b9,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 1,2Example,26498fd2,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 2,2Example,56243d66,1,Maple Apple French Toast Bake with Apples and Blueberries
31-Oct-24,Grade 4,34Example,5c88fdd3,1,Omelet English Muffin with Fruit
31-Oct-24,Grade 5,45example,f3126e9b,1,Omelet English Muffin with Fruit
01-Nov-24,,Office,9a4624bf,5,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,,Office,9a4624bf,22,Mini Cheese Pizza with Vegetables
01-Nov-24,Pre-Primary,PPTeacher,f99849b9,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 1,2Example,26498fd2,1,Mini Cheese Pizza with Vegetables
01-Nov-24,Grade 2,2Example,56243d66,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 4,34Example,5c88fdd3,1,Mini Veggie Pizza with Vegetables and Fruit
01-Nov-24,Grade 5,45example,f3126e9b,1,Mini Veggie Pizza with Vegetables and Fruit
04-Nov-24,,Office,9a4624bf,22,Pasta with Tomato Beef Sauce
04-Nov-24,,Office,9a4624bf,5,Pasta with Tomato Lentil Sauce
04-Nov-24,Pre-Primary,PPTeacher,f99849b9,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 1,2Example,26498fd2,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 2,2Example,56243d66,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 4,34Example,5c88fdd3,1,Pasta with Tomato Beef Sauce
04-Nov-24,Grade 5,45example,f3126e9b,1,Pasta with Tomato Beef Sauce
05-Nov-24,,Office,9a4624bf,21,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,,Office,9a4624bf,5,Chickpea Curry with Rice and Vegetables
05-Nov-24,Grade 1,2Example,26498fd2,1,Indian Murgh Makhani (Butter Chicken Curry) with Rice
05-Nov-24,Grade 2,2Example,56243d66,1,Chickpea Curry with Rice and Vegetables
06-Nov-24,,Office,9a4624bf,10,Black Bean Burrito Bowl
06-Nov-24,,Office,9a4624bf,17,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 1,2Example,26498fd2,1,Cheesy Bean Burrito in Tortilla with Vegetables
06-Nov-24,Grade 2,2Example,56243d66,1,Cheesy Bean Burrito in Tortilla with Vegetables
07-Nov-24,,Office,9a4624bf,20,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,,Office,9a4624bf,6,Corn Chowder with L'uskinikn (Biscuit) and Fruit
07-Nov-24,Grade 1,2Example,26498fd2,1,Chicken and Vegetable Stew with Mi’kmaw L’uskinikn (Biscuit)
07-Nov-24,Grade 2,2Example,56243d66,1,Corn Chowder with L'uskinikn (Biscuit) and Fruit
08-Nov-24,,Office,9a4624bf,22,Chicken Ranch Wrap
08-Nov-24,,Office,9a4624bf,5,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Pre-Primary,PPTeacher,f99849b9,1,Chicken Ranch Wrap
08-Nov-24,Grade 1,2Example,26498fd2,1,Chicken Ranch Wrap
08-Nov-24,Grade 2,2Example,56243d66,1,Hummus (Chickpea Dip) Vegetable Wrap
08-Nov-24,Grade 4,34Example,5c88fdd3,1,Chicken Ranch Wrap
08-Nov-24,Grade 5,45example,f3126e9b,1,Chicken Ranch Wrap
